Article Title,Authors,Article URL,Author Information
371: VARIATION IN DISCHARGE TO LONG-TERM ACUTE CARE HOSPITALS AFTER MECHANICAL VENTILATION,"Law, Anica1; Stevens, Jennifer2; Walkey, Allan3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/371__variation_in_discharge_to_long_term_acute.337.aspx,"1Beth Israel Deaconess Medical Center, Cambridge, MA
2Beth Israel Deaconess Medical Center, Boston, MA
3Boston University, Boston, MA"
372: DEVELOPING A MORTALITY RISK SCORE FOR LONG-TERM SURGICAL ICU PATIENTS: A PILOT STUDY,"Hatchimonji, Justin1; Young, Andrew1; Dortche, Kristina2; DiDonna, Brendon3; Merulla, Elizabeth3; Pisa, Michael4; Saucier, Jason4; Martin, Niels1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/372__developing_a_mortality_risk_score_for.338.aspx,"1Philadelphia, PA
2University of Pennsylvania, Philadelphia, PA
3Penn Presbyterian Medical Center, Philadelphia, PA
4Hospital of The University of Pennsylvania, Philadelphia, PA"
373: USE OF BLOOD PRODUCTS AFTER THROMBOELASTOGRAPHY IMPLEMENTATION: EXPERIENCE IN A BRAZILIAN HOSPITAL,"Biondi, Rodrigo1; Barzilai, Vitor2; Santos, Bruno Morais2; Junior, Edvar Rocha2; Manrique, Melina2; Watanabe, Andre Luis2; Atik, Fernando2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/373__use_of_blood_products_after.339.aspx,"1Brasília
2Instituto de Cardiologia do Distrito Federal, Brasilia, DF"
374: EPIDEMIOLOGIC FACTORS AFFECTING MORTALITY IN DISSEMINATED INTRAVASCULAR COAGULATION,"Roy, Arya Mariam1; Konda, Manojna1; Goel, Akshay2; Meena, Nikhil3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/374__epidemiologic_factors_affecting_mortality_in.340.aspx,"1University of Arkansas for Medical Sciences, Little Rock, AR
2University of Arkansas for Medical Sciences
3University of Arkansas For Medical Sciences Medical Center, Little Rock, AR"
375: ADMISSION PLATELET COUNT AND INTENSIVE CARE UNIT LENGTH OF STAY,"Marvi, Tanya1; Brown, Ryan1; Wang, Li2; Semler, Matthew3; Rice, Todd4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/375__admission_platelet_count_and_intensive_care.341.aspx,"1Vanderbilt University Medical Center, Nashville, TN
2Vanderbilt University, Nasvhille, TN
3Vanderbilt University, Nashville, TN
4Vanderbilt University School of Medicine, Nashville, TN"
376: ASSESSING THE NUTRIC SCORE 28-DAY MORTALITY PREDICTION IN CRITICALLY ILL CANCER PATIENTS,"Villacrs, Camila Quinde1; Ochoa G, Sebastian1; Sarmiento-Bobadilla, Maria1; Hilbron, Alberto Sanchez2; Garcia, Carlos2; Cuenca, John1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/376__assessing_the_nutric_score_28_day_mortality.342.aspx,"1Universidad Catolica Santiago de Guayaquil, Guayaquil, Ecuador
2Solca Hospital, Guayaquil, Ecuador"
377: PROPENSITY SCORE-ADJUSTED COMPARISON OF PROTHROMBIN COMPLEX CONCENTRATE FOR WARFARIN REVERSAL,"Margraf, David1; Chapman, Scott1; Seaburg, Scott2; Wolfson, Julian3; Gipson, Jonathan2; Beilman, Gregory4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/377__propensity_score_adjusted_comparison_of.343.aspx,"1University of Minnesota, College of Pharmacy, Experimental and Clinical Pharmacology, Minneapolis, MN
2North Memorial Health, Robbinsdale, MN
3University of Minnesota, Division of Biostatistics, School of Public Health, Minneapolis, MN
4University of Minnesota, Division of Critical Care & Acute Care Surgery, Minneapolis, MN"
378: DIFFERENCES BETWEEN SURVIVORS AND NONSURVIVORS IN AN ONCOLOGIC INTENSIVE CARE UNIT IN ECUADOR,"Cuenca, John1; Villacrs, Camila Quinde1; Schettino, Marissa1; Ochoa G, Sebastian1; Vega, Jhon Cuenca2; Garcia, Carlos3; Hilbron, Alberto Sanchez3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/378__differences_between_survivors_and.344.aspx,"1Universidad Catolica de Santiago de Guayaquil, Guayaquil, Ecuador
2Grupo Hospitalario Kennedy, Guayaquil, Ecuador
3Solca Hospital, Guayaquil, Ecuador"
379: MICROBIAL ISOLATES AND SEPTIC SHOCK OUTCOMES IN AN ONCOLOGIC INTENSIVE CARE UNIT,"Fowler, Cosmo1; Laserna, Andres1; O’Connell, Keara1; Manjappachar, Nirmala1; Martin, Peyton1; Cuenca, John1; Urso, Catherine1; Gutierrez, Cristina1; Malik, Imrana1; Erfe, Rose1; Cardenas, Yenny1; Price, Kristen1; Nates, Joseph1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/379__microbial_isolates_and_septic_shock_outcomes.345.aspx,"1The University of Texas MD Anderson Cancer Center, Houston, TX"
380: THE BURDEN OF INFECTION AMONG ICU PATIENTS WITH MULTIPLE SCLEROSIS: A POPULATION-BASED STUDY,"Kodavanti, Chandra1; Oud, Lavi2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/380__the_burden_of_infection_among_icu_patients.346.aspx,"1N/A
2Texas Tech University Health Sciences Center, Odessa, TX"
381: PREDICTING MORTALITY IN TRAUMATIC BRAIN INJURY: COMPARISON OF NEUTROPHIL/LYMPHOCYTE RATIO AND CRASH,"Sadaka, Farid1; Korobey, Matthew1; Moynihan, Meghin2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/381__predicting_mortality_in_traumatic_brain.347.aspx,"1Mercy Hospital, Saint Louis, MO
2Mercy Hospital, St louis, MO"
382: POSTERIOR REVERSIBLE ENCEPHALOPATHY SYNDROME MARKEDLY INCREASES THE RISK OF MATERNAL MORBIDITY,"Bissing, David1; Tung, Avery2; Choi, Vivian2; Boshara, Arianna2; Dreixler, John2; Shahul, Sajid3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/382__posterior_reversible_encephalopathy_syndrome.348.aspx,"1University of Chicago Hospitals, Chicago, IL
2University of Chicago, Chicago, IL
3University of Chicago Medicine, Chicago, IL"
383: POST-INTENSIVE CARE SYNDROME AS A PREDICTOR OF MORTALITY IN CRITICALLY ILL PATIENTS,"Yanagi, Naoya1; Kamiya, Kentaro2; Hamazaki, Nobuaki3; Nozaki, Kohei3; Ichikawa, Takahumi3; Nakamura, Takeshi4; Yamashita, Masashi4; Maekawa, Emi5; Koike, Tomotaka6; Yamaoka- Tojo, Minako2; Matsunaga, Atsuhiko2; Ako, Junya5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/383__post_intensive_care_syndrome_as_a_predictor.349.aspx,"1Rehabilitation Sciences, Kitasato University, Graduate School of Medical Sciences, Sagamihara, Kanagawa
2Department of Rehabilitation, School of Allied Health Sciences, Kitasato University, Sagamihara, Kanagawa
3Department of Rehabilitation, Kitasato University Hospital, Sagamihara, Kanagawa
4Department of Rehabilitation Sciences, Kitasato University, Graduate School of Medical Sciences, Sagamihara, Kanagawa
5Department of Cardiovascular Medicine, Kitasato University School of Medicine, Sagamihara, Kanagawa
6Department of Intensive Care Center, Kitasato University Hospital, Sagamihara, Kanagawa"
384: A DYNAMIC DECADE OF ECMO: TRENDS IN ECMO USE FOR RESPIRATORY FAILURE IN CALIFORNIA FROM 2007-2017,"Checchi, Kyle1; Rooney, Alexandra1; Calvo, Richard1; Wessels, Lyndsey1; Prieto, James1; Badiee, Jayraan1; Beth Sise, C1; Sise, Michael1; Martin, Matthew1; Bansal, Vishal1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/384__a_dynamic_decade_of_ecmo__trends_in_ecmo_use.350.aspx,"1Mercy Hospital, Scripps Health, San Diego, CA"
385: MACHINE LEARNING FOR PREDICTION OF SUCCESSFUL EXTUBATION AMONG PATIENTS ON MECHANICAL VENTILATION,"Otaguro, Takanobu1; Igarashi, Yutaka2; Okada, Kazuhiro3; Saito, Nobuyuki3; Matsumoto, Hisashi3; Yokota, Hiroyuki4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/385__machine_learning_for_prediction_of_successful.351.aspx,"1Nippon Medical School Chiba Hokusoh Hospital, inzai, Chiba
2Tokyo, Japan
3Nippon Medical School Chiba Hokusoh Hospital, Inzai, Chiba
4Department of Emergency and Critical Care Medicine, Nippon Medical School Hospit, Tokyo, Japan"
386: LEGIONELLA IN THE ICU: A DECADE OF EXPERIENCE AT A TERTIARY CARE CENTER,"Andrea, Luke1; Eisen, Lewis2; Gong, Michelle2; Kapoor, Sumit2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/386__legionella_in_the_icu__a_decade_of_experience.352.aspx,"1Montefiore Medical Center, Bronx, NY
2Montefiore Medical Center, Bronx, NY"
387: EVALUATION OF PAIN IN POST-ICU CLINIC PATIENTS,"Mahmood, Syed1; Brooks, Amber1; Files, Daniel2; Kenes, Michael2; Bookstaver, Rebecca2; Bakhru, Rita2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/387__evaluation_of_pain_in_post_icu_clinic.353.aspx,"1Wake Forest Baptist Medical Center, Winston-Salem, NC
2Wake Forest Baptist Medical Center, Winston Salem, NC"
388: CHRONIC LIVER DISEASE AN INDEPENDENT RISK FACTOR FOR PNEUMONIA SEVERITY AND MORBIDITY,"Sameed, Muhammad1; Tariq, Minahil2; Waleed, Muhammad3; Mahmood, Tariq4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/388__chronic_liver_disease_an_independent_risk.354.aspx,"1University of Maryland Medical Center Midtown, Balitmore, MD
2Manotech.Inc, Multan, Punjab
3CMH Institue of Medical Science, Multan, Punjab
4Azeem Medical Center, Multan, Pakistan"
389: EVALUATION OF DEXMEDETOMIDINE WITHDRAWAL IN CRITICALLY ILL ADULTS,"Pathan, Sophia1; Kaplan, Justin2; Shah, Chirag1; Adamczyk, Katarzyna1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/389__evaluation_of_dexmedetomidine_withdrawal_in.355.aspx,"1Morristown Medical Center, Morristown, NJ
2Overlook Medical Center, Summit, NJ"
390: POSTOPERATIVE HYPOTENSION IN THE CRITICALLY ILL IS ASSOCIATED WITH ADVERSE CLINICAL OUTCOMES,"Smischney, Nathan1; Shaw, Andrew2; Stapelfeldt, Wolf3; Boero, Isabel4; Chen, Qinyu4; Stevens, Mitali5; Khanna, Ashish6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/390__postoperative_hypotension_in_the_critically.356.aspx,"1Mayo Clinic, Rochester, MN
2University of Alberta, Alberta, Alberta
3Saint Louis University, St. Louis, MO
4Boston Consulting Group, Boston, MA
5Edwards Life Sciences, Irvine, CA
6Wake Forest University School of Medicine, Winston-Salem, NC"
391: FOCUSING ADVANCED CLINICIANS ON THE MORE CRITICALLY ILL PATIENTS USING ARTIFICIAL INTELLIGENCE,"Pessach, Itai1; Shaked, Omer2; Lipsky, Ari3; Zeevi, Assaf2; Lilly, Craig4; Blum, James5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/391__focusing_advanced_clinicians_on_the_more.357.aspx,"1Sheba Medical Center, Tel-Hashomer, Israel
2Clew Medical, Netania, Israel
3Clew Medical, Netanya, Israel
4University of Massachusetts Memorial Medical Center / EICU Support Center, Worcester, MA
5Emory University Hospital, Atlanta, GA"
392: FACTORS INFLUENCING THE DECISION TO OBTAIN AUTOPSY ON DECEASED MICU PATIENTS: A RETROSPECTIVE STUDY,"Zhou, Cheng1; Adeoye, Oriade1; Lalani, Ishan1; Shaman, Ziad2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/392__factors_influencing_the_decision_to_obtain.358.aspx,"1Case Western Reserve University, MetroHealth Medical Center, Cleveland, OH
2Case Western Reserve University (MetroHealth), Cleveland, OH"
393: ICU UTILIZATION AND RESPIRATORY FAILURE ARE ASSOCIATED WITH NEW OUTPATIENT OPIOID USE AFTER SEPSIS,"Jabaley, Craig1; Blum, James1,,2; O’Reilly-Shah, Vikas3; Groff, Robert1,,2; Moll, Vanessa1; Wang, Heqiong1; Mehta, Christina1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/393__icu_utilization_and_respiratory_failure_are.359.aspx,"1Emory University, Atlanta, GA
2Atlanta VA Medical Center, Atlanta, GA
3University of Washington, Seattle, WA"
394: COMPARATIVE OUTCOMES OF SEPTIC SHOCK BY THE SOURCE OF ADMISSION IN A CANCER COHORT,"Cuenca, John1; Christensen, Eric2; Laserna, Andres1; Manjappachar, Nirmala1; Martin, Peyton1; Heatter, Juliana1; O’Connell, Keara1; Gutierrez, Cristina1; Cardenas, Yenny3; Price, Kristen1; Nates, Joseph1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/394__comparative_outcomes_of_septic_shock_by_the.360.aspx,"1The University of Texas MD Anderson Cancer Center, Houston, TX
2McGovern Medical School, Houston, TX
3Fundacion Santa Fe De Bogota, Bogota, Colombia"
395: SEPTIC SHOCK OUTCOMES IN CRITICALLY ILL CANCER PATIENTS: COMPARISON OF SURVIVORS VERSUS NONSURVIVORS,"Martin, Peyton1; Laserna, Andres1; Fowler, Cosmo1; Manjappachar, Nirmala1; O’Connell, Keara1; Cuenca, John1; Rathi, Nisha1; Cardenas, Yenny2; Price, Kristen1; Nates, Joseph1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/395__septic_shock_outcomes_in_critically_ill.361.aspx,"1The University of Texas MD Anderson Cancer Center, Houston, TX
2Fundacion Santa Fe De Bogota, Bogota, Colombia"
"396: ICU-MANAGED ACUTE PANCREATITIS IN TEXAS, 2009-2014: EPIDEMIOLOGY, CHARACTERISTICS, AND OUTCOMES","RAJASEKAR, SARANYA1; Oud, Lavi2
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/396__icu_managed_acute_pancreatitis_in_texas,.362.aspx","1Odessa, TX
2Texas Tech University Health Sciences Center, Odessa, TX"
397: PREDICTORS OF EARLY MORTALITY AMONG INTENSIVE CARE UNIT PATIENTS,"Gudivada, Kiran1; Sriram, Sampath1; Shariff, Mariam1; Krishna, Bhuvana1; Patnaik, Rohit1; Taggarsi, Dipali1; Khan, Samra1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/397__predictors_of_early_mortality_among_intensive.363.aspx,"1St. Johns Medical College Hospital, Bangalore, India"
398: UNDERSTANDING HOSPITAL VARIATION IN THE DEVELOPMENT OF PERSISTENT CRITICAL ILLNESS,"Viglianti, Elizabeth1; Wang, Xiao Qing1; Seelye, Sarah2; Iwashyna, Theodore3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/398__understanding_hospital_variation_in_the.364.aspx,"1University of Michigan, Ann Arbor, MI
2Veterans Administration Center for Clinical Management Research, Ann Arbor, MI
3University of Michigan Health System, Ann Arbor, MI"
399: RELATIONSHIP OF DELIRIUM DURING CRITICAL ILLNESS WITH IN-HOSPITAL MORTALITY,"Hughes, Christopher1; Hayhurst, Christina1; Pandharipande, Pratik1; Feng, Xiaoke1; Shotwell, Matthew2; Chandrasekhar, Rameela3; Wes Ely, E4; Patel, Mayur4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/399__relationship_of_delirium_during_critical.365.aspx,"1Vanderbilt University Medical Center, Nashville, TN
2Vanderbilt University, Nashville, TN
3Vanderbilt University School of Medicine, Nashville, TN
4Nashville, TN"
400: PREDICTING DELIRIUM RISK FOR THE FOLLOWING 24 HOURS IN CRITICALLY ILL PATIENTS USING DEEP LEARNING,"Bhattacharyya, Anirban1; Sheikhalishahi, Seyedmostafa2; Dugar, Siddharth1; Krishnan, Sudhir3; Duggal, Abhijit1; Osmani, Venet2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/400__predicting_delirium_risk_for_the_following_24.366.aspx,"1Cleveland Clinic Foundation, Cleveland, OH
2Fondazione Bruno Kessler, Trento, Italy
3Cleveland Clinic, Cleveland, OH"
"401: EPIDEMIOLOGY, CHARACTERISTICS, AND OUTCOMES OF MULTIPLE SCLEROSIS PATIENTS ADMITTED TO THE ICU","Kodavanti, Chandra1; Oud, Lavi2
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/401__epidemiology,_characteristics,_and_outcomes.367.aspx","1N/A
2Texas Tech University Health Sciences Center, Odessa, TX"
402: EXPLORING MORTALITY IN TELE-INTENSIVIST DELIVERY MODELS WITH AND WITHOUT 24/7 BEDSIDE INTENSIVISTS,"Armaignac, Donna1; Rojas, Lourdes2; Valle, Carlos3; Bhatt, Chintan2; Williams, Lisa-Mae2; DuBouchet, Eduardo Martinez3; Parris, Don2; Gidel, Louis3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/402__exploring_mortality_in_tele_intensivist.368.aspx,"1Baptist Health South Florida, Fort Lauderdale, FL
2Baptist Health South Florida, Coral Gables, FL
3Baptist Health South Florida, Miami, FL"
403: BODY COMPOSITION AT ICU DISCHARGE IS A PREDICTOR OF HOSPITAL MORTALITY IN ICU SURVIVORS,"Ahn, Jee Hwan1; Huh, Jin Won1; Hong, Sang-Bum1; Koh, Younsuck1; Do, Kyung-Hyun1; Lim, Chae-Man1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/403__body_composition_at_icu_discharge_is_a.369.aspx,"1Asan Medical Center, Seoul, South Korea"
"404: HEROIN OVERDOSE: DEMOGRAPHICS, TREATMENTS, AND OUTCOMES FROM AN ICU PERSPECTIVE","Hoang, John1; Hamer, Diana2; Musso, Mandi3; Mandala, Deekshith2; Thomas, Christopher3
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/404__heroin_overdose__demographics,_treatments,.370.aspx","1Louisiana State University Health Science Center, New Orleans, LA
2Our Lady of the Lake Regional Medical Center, Baton Rouge, LA
3Louisiana State University Health Sciences Center, Baton Rouge, LA"
405: OUTCOMES AND COSTS OF ICU PATIENTS EXPERIENCING ADVERSE EVENTS,"Thompson, Laura1; McNeil, Kylie2; Chenail, Stéphanie3; Fernando, Shannon4; Choudhri, Yasmeen2; Tanuseputro, Peter5; Forster, Alan2; Thavorn, Kednapa6; Kyeremanteng, Kwadwo7
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/405__outcomes_and_costs_of_icu_patients.371.aspx,"1Ottawa Hospital Research Institute, Ottawa, ON
2Ottawa Hospital Research Institute, Ottawa, Canada
3Montfort Hospital, Ottawa, Canada
4University of Ottawa
5Ottawa Hospital Research Institute, Ottawa, Ontario
6The Ottawa Hospital Research Institute, Ottawa, Canada
7The Ottawa Hospital, Ottawa, Canada"
406: HOW WELL DO EMERGENCY MEDICINE PROVIDERS MANAGE INITIAL VENTILATOR SETTINGS?,"Quan, Theodore1; Panda, Arjun1; Sullivan, Natalie2; Yamane, David2; Sparks, Andrew1; Kazzi, Massoud2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/406__how_well_do_emergency_medicine_providers.372.aspx,"1The George Washington University School of Medicine and Health Sciences, Washington, DC
2Department of Emergency Medicine, George Washington University School of Medicine and Health Sciences, Washington, DC"
407: EFFECT OF MULTIDRUG RESISTANCE ON PATIENT OUTCOMES IN A RESOURCE- LIMITED ICU,"Jason Brotherton, B1; Rudd, Kristina2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/407__effect_of_multidrug_resistance_on_patient.373.aspx,"1Kijabe Hospital, Kijabe, Kenya
2University of Pittsburgh, Pittsburgh, PA"
408: SEASONAL VARIATION IN MECHANICAL VENTILATION,"Dubique, Jordan1; Kempker, Jordan2; Martin, Greg3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/408__seasonal_variation_in_mechanical_ventilation.374.aspx,"1MD - Emory University Department of Internal Medicine, ATLANTA, GA
2MD, MSc - Emory University Department of Allergy, Pulmonary, Critical Care and Sleep Medicine, Atlanta, GA
3Emory University, Atlanta, GA"
409: LEGAL IMPLICATIONS OF BYSTANDER CPR: ROSC AND RISK,"Murphy, Travis1; Windermere, Sonora1; Slish, John1; Morris, Tareyn1; Holtzman, Liam1; Becker, Torben1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/409__legal_implications_of_bystander_cpr__rosc_and.375.aspx,"1University of Florida, Gainesville, FL"
410: POSITIVE TRANSFORMATIONAL EXPERIENCE AFTER CRITICAL ILLNESS: AN EXPLORATORY STUDY,"Parnia, Sam1,,2; Keshavarz, Tara2; Mc Mullin, Meghan2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/410__positive_transformational_experience_after.376.aspx,"1New York, NY
2NYU Langone, New York, NY"
412: PATTERNS OF PALLIATIVE CARE UTILIZATION AMONG PATIENTS WITH MULTIPLE SCLEROSIS ADMITTED TO THE ICU,"Rajashekar, Gaurav1; Oud, Lavi2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/412__patterns_of_palliative_care_utilization_among.377.aspx,"1Odessa, TX
2Texas Tech University Health Sciences Center, Odessa, TX"
413: CURRENT STATUS OF END-OF-LIFE CARE DECISION IN A SURGICAL INTENSIVE CARE UNIT IN KOREA,"Lee, Jeong Woo1; Hong, Suk-Kyung1; Lee, Hak-Jae1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/413__current_status_of_end_of_life_care_decision.378.aspx,"1Asan Medical Center, University of Ulsan College of Medicine, Seoul, South Korea"
414: DEDICATED TRAINING OF ICU TEAMS BY PALLIATIVE CARE LIMITS END-OF- LIFE CRITICAL CARE INTERVENTIONS,"You, Jee Young1; Gulani, Perminder1; Para, Kiran1; Ligasaputri, Lie Dinah1; Salgunan, Reka1; Kavanagh, Elizabeth1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/414__dedicated_training_of_icu_teams_by_palliative.379.aspx,"1Jacobi Medical Center, Bronx, NY"
415: GOALS OF CARE AND GOAL CONCORDANCE BETWEEN CRITICALLY ILL ADULTS AND THEIR FAMILY MEMBERS,"Ramkumar, Mukund1; Aslakson, Rebecca1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/415__goals_of_care_and_goal_concordance_between.380.aspx,"1Stanford University, Stanford, CA"
416: UNDERSTANDING RESILIENCE IN BEREAVED CAREGIVERS OF ADOLESCENT AND YOUNG ADULT PATIENTS WITH CANCER,"Kingsley, Jenny1,,2; Taylor, Mallory3,,2; Barton, Krysta4; Watson, R1,,5; Rosenberg, Abby3,,2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/416__understanding_resilience_in_bereaved.381.aspx,"1University of Washington School of Medicine, Department of Pediatrics, Division of Critical Care, Seattle, WA
2Palliative Care and Resilience Research Lab, Seattle Children’s Research Institute, Seattle, WA
3University of Washington School of Medicine, Department of Pediatrics, Division of Oncology, Seattle, WA
4Seattle Children’s Research Institute, Seattle, WA
5Center for Child Health, Behavior and Development, Seattle Children’s Research Institute, Seattle, WA"
417: PERIOPERATIVE MANAGEMENT OF PATIENTS WITH DNR CODE STATUS,"John, Preeti1; Perez-Protto, Silvia2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/417__perioperative_management_of_patients_with_dnr.382.aspx,"1Baltimore, MD
2Shaker Heights, OH"
419: PRACTICES AND PERSPECTIVES IN PEDIATRIC DETERMINATION OF DEATH BY NEUROLOGIC CRITERIA,"Mataya, Leslie1; Ross, Lainie2; Ghavam, Ahmeneh2; Paquette, Erin3,,4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/419__practices_and_perspectives_in_pediatric.383.aspx,"1Children’s Hospital of Philadelphia, Philadelphia, Pennsylvania
2University of Chicago, Chicago, IL
3Ann and Robert H. Lurie Children’s Hospital of Chicago, Chicago, IL
4Northwestern University, Chicago, IL"
420: THE INS AND OUTS OF PICU ETHICS AND LEGALITIES,"Dominguez, Victoria1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/420__the_ins_and_outs_of_picu_ethics_and.384.aspx,"1McLane Children’s Medical Center Baylor Scott & White, Temple, TX"
421: DO WE KNOW OUR PATIENTS’ GOALS? EVALUATING PREOPERATIVE DISCUSSIONS IN EMERGENCY SURGERY,"Hatchimonji, Justin1; Huston-Patterson, Harriet2; Dortche, Kristina1; Orji, Whitney1; Ganta, Niharika1; O’Connor, Nina1; Kaplan, Lewis3; Martin, Niels4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/421__do_we_know_our_patients__goals__evaluating.385.aspx,"1University of Pennsylvania, Philadelphia, PA
2UCLA, Los Angeles, CA
3Philadelphia VAMC, Philadelphia, PA
4Philadelphia, PA"
422: UTILIZATION OF OPIOIDS FOR END-OF-LIFE CARE: CONTINUOUS INFUSION VERSUS INTRAVENOUS PUSH DOSING,"Casal, Gianna Lauren1; Rouse, Ginger1; Gritsenko, Diana1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/422__utilization_of_opioids_for_end_of_life_care_.386.aspx,"1Yale New Haven Hospital, New Haven, CT"
423: PERCEPTIONS OF SURGICAL ICU CARE FOLLOWING DO-NOT-RESUSCITATE ORDERS,"Driggers, Kathryn1; Dishman, Sydney2; Chung, Kevin3; Olsen, Cara3; Ryan, Andrea4; Johnson, Laura4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/423__perceptions_of_surgical_icu_care_following.387.aspx,"1Walter Reed National Military Medical Center, Bethesda, MD
2Georgetown University School of Medicine, Washington, DC
3Uniformed Services University of the Health Sciences, Bethesda, MD
4MedStar Washington Hospital Center, Washington, DC"
424: PERCEPTIONS OF ICU CARE FOLLOWING DO-NOT-RESUSCITATE ORDERS: A MILITARY PERSPECTIVE,"Dishman, Sydney1; Driggers, Kathryn2; Johnson, Laura3; Olsen, Cara4; Ryan, Andrea3; Chung, Kevin4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/424__perceptions_of_icu_care_following.388.aspx,"1Georgetown University School of Medicine, Washington, DC
2Walter Reed National Military Medical Center, Kensington, MD
3MedStar Washington Hospital Center, Washington, DC
4Uniformed Services University of the Health Sciences, Bethesda, MD"
425: EFFECT OF END-OF-LIFE CARE LAW ON LIFE-SUSTAINING THERAPY IN EMERGENCY PATIENTS WITH ADVANCED CANCER,"Song, Eungon1; Kim, Kyung Su1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/425__effect_of_end_of_life_care_law_on.389.aspx,"1Department of Emergency Medicine, Seoul National University Hospital, Seoul, Korea"
426: POST-ICU ADULT PATIENTS ATTENDED ON THE WARD BY THE PALLIATIVE CARE TEAM OF A TEACHING HOSPITAL,"Kreling, Gabriel1; Kawakami, Luciana1; Duarte, Silvana1; Taba, Sheila1; Caldeira, Luciane1; Giancursi, Thiago1; Piatti, Danielli1; Jorge, Amaury1; Costa, Jaquilene1; Duarte, Pericles1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/426__post_icu_adult_patients_attended_on_the_ward.390.aspx,"1Hospital Universitario do Oeste do Parana, Cascavel, Brazil"
427: UAE’S FUTURE PERSPECTIVE: CONVERTING POTENTIAL ORGAN DONORS TO ACTUAL IN AN ACADEMIC SETTING,"Ramsi, Musaab1; Al Maeeni, Shaima1; Al Sereidi, Hend2; Al Ali, Alyaa1; Alzoebie, Lama1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/427__uae_s_future_perspective__converting.391.aspx,"1Sheikh Khalifa Medical City, Abu Dhabi
2Shaikh Khalifa Medical City, Abu Dhabi"
