year,url,orcid_id,author
2017,https://doi.org/10.1515/med-2017-0006,0000-0003-2108-6109,Kiyohiro Oshima
2017,https://doi.org/10.1016/j.ajem.2017.03.009,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.1016/j.chest.2023.07.1647,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.2393,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.977,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.3333,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.3047,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.3683,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.2575,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.858,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.1016/j.chest.2023.07.2881,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.3201/eid2906.221854,0000-0003-2506-5794,Aliaksandr Ramaniuk
2017,https://doi.org/10.1088/2040-8986/aa96bc,0000-0003-2506-5794,Aliaksandr Ramaniuk
2017,https://doi.org/10.1038/s41598-017-04408-y,0000-0003-2506-5794,Aliaksandr Ramaniuk
2017,https://doi.org/10.1016/j.optcom.2017.06.025,0000-0003-2506-5794,Aliaksandr Ramaniuk
2023,https://doi.org/10.48550/arxiv.2312.02959,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1097/shk.0000000000002226,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1016/s0749-0704(23)00047-7,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1088/1361-6579/acf5c7,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.48550/arxiv.2308.10781,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a3431,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a2866,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a1697,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1016/j.ccc.2023.03.001,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1097/cce.0000000000000825,0000-0003-2635-3923,Andre L Holder
2017,https://doi.org/10.1016/j.chest.2017.08.593,0000-0003-2635-3923,Andre L Holder
2017,https://doi.org/10.1097/ccm.0000000000002708,0000-0003-2635-3923,Andre L Holder
2017,https://doi.org/10.1016/j.jelectrocard.2017.08.013,0000-0003-2635-3923,Andre L Holder
2023,https://doi.org/10.1161/circ.148.suppl_1.349,0000-0003-2673-7353,Vladyslav Dieiev
2023,https://doi.org/10.1161/circ.148.suppl_1.273,0000-0003-2673-7353,Vladyslav Dieiev
2023,https://doi.org/10.1097/01.ccm.0001002524.91053.79,0000-0003-2673-7353,Vladyslav Dieiev
2023,https://doi.org/10.1053/j.sult.2023.12.007,0000-0003-2673-7353,Vladyslav Dieiev
2023,https://doi.org/10.1016/j.chstcc.2023.100002,0000-0003-2673-7353,Vladyslav Dieiev
2023,https://doi.org/10.5935/2965-2774.20230136-en,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.5935/2965-2774.20230129-en,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.1016/j.chest.2023.07.1235,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.1371/journal.pone.0286385,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.1016/j.bjane.2023.08.004,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.1183/23120541.lsc-2023.81,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a6576,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a6237,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.1016/j.jcrc.2017.09.151,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.1016/j.jcrc.2017.09.083,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.1016/j.jcrc.2017.09.099,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.1016/j.jcrc.2017.09.080,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.17696/2318-3691.24.2.2017.633,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.1016/s1441-2772(23)00790-1,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.1007/s00134-017-4848-3,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2017,https://doi.org/10.1016/j.chest.2017.04.176,0000-0003-2726-2441,Suzana Margareth Ajeje Lobo
2023,https://doi.org/10.3389/fped.2023.1244558,0000-0003-3029-6079,Jiuann-Huey Lin
2023,https://doi.org/10.1161/jaha.123.029340,0000-0003-3029-6079,Jiuann-Huey Lin
2023,https://doi.org/10.4037/ajcc2023811,0000-0003-3029-6079,Jiuann-Huey Lin
2023,https://doi.org/10.3390/genes14040947,0000-0003-3029-6079,Jiuann-Huey Lin
2023,https://doi.org/10.1161/circ.148.suppl_1.14370,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1161/circ.148.suppl_1.13990,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1016/j.chest.2023.07.2480,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.56305/001c.88173,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1016/j.anai.2023.06.003,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1016/j.jelectrocard.2023.07.005,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1016/j.cpcardiol.2023.101924,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1097/cce.0000000000000922,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1016/j.rmed.2023.107279,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.1016/j.chest.2022.12.024,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1164/rccm.201703-0528rr,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1016/j.chest.2017.08.375,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1016/j.chest.2017.08.507,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1016/j.chest.2017.08.795,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1016/j.chest.2017.08.438,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1016/j.chest.2017.08.415,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1016/j.chest.2017.08.485,0000-0003-3047-4840,Viren Kaul
2017,https://doi.org/10.1016/j.chest.2017.08.796,0000-0003-3047-4840,Viren Kaul
2023,https://doi.org/10.4187/respcare.10642,0000-0003-3166-9674,Muhammad Sameed
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a5542,0000-0003-3166-9674,Muhammad Sameed
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a2884,0000-0003-3166-9674,Muhammad Sameed
2023,https://doi.org/10.1016/j.chest.2022.06.049,0000-0003-3166-9674,Muhammad Sameed
2023,https://doi.org/10.1016/j.jacadv.2023.100748,0000-0003-3356-4964,Varidhi Nauriyal
2023,https://doi.org/10.1016/j.clnesp.2023.09.101,0000-0003-3448-9476,Maja Kopczynska
2023,https://doi.org/10.1016/j.clnesp.2023.09.755,0000-0003-3448-9476,Maja Kopczynska
2023,https://doi.org/10.1016/j.clnesp.2023.07.046,0000-0003-3448-9476,Maja Kopczynska
2023,https://doi.org/10.1093/ecco-jcc/jjad105,0000-0003-3448-9476,Maja Kopczynska
2023,https://doi.org/10.1136/gutjnl-2023-bsg.64,0000-0003-3448-9476,Maja Kopczynska
2023,https://doi.org/10.1016/j.clnesp.2022.09.385,0000-0003-3448-9476,Maja Kopczynska
2023,https://doi.org/10.21037/aoe-22-12,0000-0003-3448-9476,Maja Kopczynska
2017,https://doi.org/10.1136/gutjnl-2017-314472.443,0000-0003-3448-9476,Maja Kopczynska
2017,https://doi.org/10.1016/j.schres.2017.12.012,0000-0003-3448-9476,Maja Kopczynska
2017,https://doi.org/10.1111/anae.14062,0000-0003-3448-9476,Maja Kopczynska
2017,https://doi.org/10.1016/j.molimm.2017.06.181,0000-0003-3448-9476,Maja Kopczynska
2023,https://doi.org/10.1177/00185787231185867,0000-0003-3451-1987,Sophia Pathan
2023,https://doi.org/10.1093/ofid/ofad500.1915,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1093/cid/ciad696,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1101/2023.10.20.23297317,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1186/s12913-023-10064-y,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1016/j.envres.2023.117297,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1101/2023.09.12.23295384,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.4018/978-1-6684-8691-7.ch002,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1093/ofid/ofad431,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.21203/rs.3.rs-3054726/v1,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1371/journal.pone.0286297,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1101/2023.05.26.23290475,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1001/jama.2023.8823,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1101/2023.05.18.23290185,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1097/ccm.0000000000005802,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1001/jama.2023.0064,0000-0003-3480-849X,Karen Lutrick
2017,https://doi.org/10.1080/19325037.2017.1292875,0000-0003-3480-849X,Karen Lutrick
2023,https://doi.org/10.1161/circ.148.suppl_1.384,0000-0003-3481-9949,Dieter Bender
2023,https://doi.org/10.1161/circ.148.suppl_1.104,0000-0003-3481-9949,Dieter Bender
2023,https://doi.org/10.1161/circulationaha.123.066659,0000-0003-3481-9949,Dieter Bender
2017,https://doi.org/10.1109/hic.2017.8227625,0000-0003-3481-9949,Dieter Bender
2023,https://doi.org/10.3390/jcm12216752,0000-0003-3513-7261,Sua Kim
2023,https://doi.org/10.4070/kcj.2023.0050,0000-0003-3513-7261,Sua Kim
2023,https://doi.org/10.1097/01.ccm.0001001420.46206.99,0000-0003-3612-9722,Manette Ness-Cochinwala
2023,https://doi.org/10.1097/01.ccm.0001001280.97724.e1,0000-0003-3612-9722,Manette Ness-Cochinwala
2023,https://doi.org/10.1097/pcc.0000000000003425,0000-0003-3612-9722,Manette Ness-Cochinwala
2023,https://doi.org/10.1001/jama.2023.8823,0000-0003-3612-9722,Manette Ness-Cochinwala
2023,https://doi.org/10.1101/2023.04.27.23289228,0000-0003-3612-9722,Manette Ness-Cochinwala
2023,https://doi.org/10.1007/978-3-031-47292-3_11,0000-0003-3919-970X,Michael Green
2017,https://doi.org/10.1007/978-3-319-67434-6_12,0000-0003-3919-970X,Michael Green
2017,https://doi.org/10.1007/s11548-017-1621-6,0000-0003-3919-970X,Michael Green
2023,https://doi.org/10.3346/jkms.2023.38.e169,0000-0003-3987-4656,Jiyeon Kang
2023,https://doi.org/10.1007/s10877-023-01108-z,0000-0003-4020-3147,Po-Chih Kuo
2023,https://doi.org/10.1002/dad2.12495,0000-0003-4020-3147,Po-Chih Kuo
2023,https://doi.org/10.1007/978-3-031-45249-9_16,0000-0003-4020-3147,Po-Chih Kuo
2023,https://doi.org/10.1016/j.ijmedinf.2023.105211,0000-0003-4020-3147,Po-Chih Kuo
2023,https://doi.org/10.1136/bmjresp-2022-001602,0000-0003-4020-3147,Po-Chih Kuo
2023,https://doi.org/10.2196/preprints.49142,0000-0003-4020-3147,Po-Chih Kuo
2023,https://doi.org/10.1186/s13244-023-01395-9,0000-0003-4020-3147,Po-Chih Kuo
2023,https://doi.org/10.1007/s00330-023-09421-6,0000-0003-4020-3147,Po-Chih Kuo
2017,https://doi.org/10.1109/ispacs.2017.8266572,0000-0003-4020-3147,Po-Chih Kuo
2017,https://doi.org/10.3390/e19120680,0000-0003-4020-3147,Po-Chih Kuo
2017,https://doi.org/10.1016/j.algal.2017.01.007,0000-0003-4020-3147,Po-Chih Kuo
2017,https://doi.org/10.1136/bcr-2017-220329,0000-0003-4606-9639,William Li
2017,https://doi.org/10.1097/mjt.0000000000000618,0000-0003-4606-9639,William Li
2017,https://doi.org/10.1016/j.ajem.2017.04.075,0000-0003-4606-9639,William Li
2017,https://doi.org/10.1016/j.ajem.2017.01.012,0000-0003-4606-9639,William Li
2023,https://doi.org/10.1038/s41591-023-02653-5,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1101/2023.11.01.23297927,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1016/j.euroneuro.2023.08.168,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1016/j.euroneuro.2023.08.027,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1016/j.euroneuro.2023.08.024,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1101/2023.09.29.23296345,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1101/2023.06.01.23290057,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1016/j.biopsych.2023.02.719,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1101/2023.03.27.23287713,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1016/j.psychres.2023.115175,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.2196/preprints.46364,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1101/2023.01.24.23284960,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1016/j.psycom.2023.100104,0000-0003-4694-7016,Hyunjoon Lee
2023,https://doi.org/10.1177/10600280231169523,0000-0003-4723-1853,Chris Carter
2023,https://doi.org/10.2196/44164,0009-0000-0585-9429,Lauren Schmidt
2023,https://doi.org/10.1093/omcr/omad091,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1182/blood-2023-187424,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.3390/jcm12237209,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1513/annalsats.202302-126cc,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1016/j.chest.2023.07.2517,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1016/j.chest.2023.07.2450,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.33696/anesthesia.2.006,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1007/s11239-023-02860-4,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1016/j.resuscitation.2023.109890,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1016/j.hrtlng.2023.05.019,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a3138,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2017,https://doi.org/10.1097/lbr.0000000000000328,0009-0001-4832-2960,Mohammed J Al-Jaghbeer
2023,https://doi.org/10.34197/ats-scholar.2023-0007oc,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.1930,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.1434,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.2978,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.1874,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.1792,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.741,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.257,0009-0003-6927-7622,Raiko Diaz
2023,https://doi.org/10.1016/j.chest.2023.07.1917,0009-0003-6927-7622,Raiko Diaz
2017,https://doi.org/10.1097/ccm.0000000000002209,0009-0004-4587-5115,
